sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_recid,decile_score,priors_count,two_year_recid
Female,24,African-American,0,6,0,0,0,M,Battery,0,6,0,0
Male,29,Other,0,6,0,0,5,F,Resist Officer w/Violence,0,6,5,0
Male,28,Hispanic,0,8,0,0,3,F,arrest case no charge,1,8,3,1
Male,36,Caucasian,0,2,0,0,1,F,Grand Theft in the 3rd Degree,0,2,1,0
Male,25,African-American,0,6,0,0,2,M,Tresspass in Structure or Conveyance,1,6,2,0
Male,29,Caucasian,0,1,0,0,0,F,Felony Battery,0,1,0,0
Female,26,Caucasian,0,9,0,0,1,F,Agg Battery Grt/Bod/Harm,0,9,1,0
Male,23,African-American,1,9,0,0,3,F,Pos Cannabis W/Intent Sel/Del,1,9,3,1
Male,20,Other,0,10,0,0,1,F,Grand Theft (Motor Vehicle),1,10,1,1
Male,32,African-American,0,6,0,0,4,F,Driving While License Revoked,1,6,4,1
Male,29,Hispanic,0,1,0,0,1,F,Agg Battery Grt/Bod/Harm,0,1,1,0
Female,26,Caucasian,0,3,0,0,0,F,Aggravated Assault W/Dead Weap,0,3,0,0
Male,45,Hispanic,0,1,0,0,3,F,Crim Use of Personal ID Info,0,1,3,0
Male,35,Caucasian,0,1,0,0,0,M,Driving Under The Influence,1,1,0,1
Male,23,African-American,0,4,0,0,0,M,Possess Drug Paraphernalia,1,4,0,1
Female,46,Caucasian,0,1,0,0,0,M,DUI Property Damage/Injury,0,1,0,0
Male,41,Caucasian,0,1,0,0,0,F,Aggrav Battery w/Deadly Weapon,0,1,0,0
Male,22,Caucasian,0,6,0,1,0,M,Possess Cannabis/20 Grams Or Less,1,6,0,1
Male,27,African-American,0,7,0,0,7,M,Robbery / No Weapon,1,7,7,1
Female,38,Other,0,1,0,0,0,M,Battery,0,1,0,0
Female,24,African-American,0,6,0,0,1,F,Sale/Del Cannabis At/Near Scho,1,6,1,1
Male,27,African-American,0,9,0,0,10,F,Driving While License Revoked,1,9,10,1
Male,22,Caucasian,0,7,0,0,1,M,Battery,0,7,1,0
Female,43,African-American,0,2,0,0,3,F,arrest case no charge,1,2,3,1
Male,26,African-American,0,6,1,0,3,M,arrest case no charge,1,6,3,1
Male,26,Caucasian,0,6,0,0,7,M,Susp Drivers Lic 1st Offense,0,6,7,0
Male,29,Caucasian,0,4,0,0,3,F,Possession of Cocaine,1,4,3,1
Female,42,African-American,3,10,0,0,17,F,Possession of Cocaine,1,10,17,1
Male,30,African-American,0,1,0,0,0,M,Battery,0,1,0,0
Male,34,Caucasian,0,5,0,0,1,F,Burglary Unoccupied Dwelling,0,5,1,0
Male,23,Caucasian,0,7,0,7,3,M,Battery,0,7,3,0
Female,47,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,55,Caucasian,0,1,0,0,2,M,arrest case no charge,0,1,2,0
Female,30,Caucasian,0,5,0,0,5,F,Sel Etc/Pos/w/Int Contrft Schd,1,5,5,1
Male,30,Hispanic,0,3,0,0,0,M,DUI Property Damage/Injury,0,3,0,0
Male,43,African-American,0,7,0,0,2,F,Possession of Cocaine,0,7,2,0
Male,45,African-American,0,8,0,0,38,F,Felony Battery w/Prior Convict,1,8,38,1
Male,30,Hispanic,0,1,0,0,0,M,Battery,0,1,0,0
Female,61,Caucasian,0,6,0,0,15,F,Felony Petit Theft,0,6,15,0
Male,63,African-American,0,9,0,0,16,M,Battery,0,9,16,0
Male,49,Caucasian,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0,1,0,0
Male,49,African-American,0,1,0,0,1,M,Battery,0,1,1,0
Male,42,African-American,0,1,0,0,1,F,Possession Of Amphetamine,0,1,1,0
Male,24,African-American,0,7,0,0,1,M,Battery,0,7,1,0
Male,51,Caucasian,0,1,0,0,0,F,Possession of Cannabis,0,1,0,0
Male,32,Hispanic,0,5,0,0,6,M,Battery,1,5,6,1
Male,28,Caucasian,0,4,0,0,4,F,arrest case no charge,1,4,4,1
Male,26,Caucasian,0,3,0,1,2,F,Burglary Dwelling Assault/Batt,1,3,2,1
Male,28,Caucasian,0,2,0,0,2,F,Tamper With Witness/Victim/CI,1,2,2,1
Male,49,African-American,0,1,0,0,2,F,Neglect Child / No Bodily Harm,0,1,2,0
Female,33,African-American,0,1,0,0,6,M,arrest case no charge,1,1,6,1
Male,47,Caucasian,0,1,0,0,1,F,arrest case no charge,0,1,1,0
Male,56,Caucasian,0,2,0,0,1,F,Possession of Hydrocodone,0,2,1,0
Male,53,Caucasian,0,4,0,0,8,M,Viol Injunct Domestic Violence,0,4,8,0
Male,27,Other,0,2,0,0,2,M,Criminal Mischief Damage <$200,1,2,2,1
Male,34,Hispanic,0,6,0,0,17,F,arrest case no charge,1,6,17,1
Male,41,Caucasian,0,1,0,0,3,M,Driving Under The Influence,0,1,3,0
Male,45,African-American,0,4,0,0,6,F,Possession Of Alprazolam,0,4,6,0
Male,47,Caucasian,0,2,0,0,2,M,Battery,0,2,2,0
Female,21,African-American,0,10,0,0,0,F,Burglary Dwelling Assault/Batt,0,10,0,0
Male,27,Caucasian,0,4,0,1,2,M,Battery,1,4,2,1
Male,21,African-American,0,3,0,0,0,F,Burglary Conveyance Armed,0,3,0,0
Male,31,Caucasian,0,1,0,0,0,F,Possession of Oxycodone,0,1,0,0
Female,45,Hispanic,0,1,0,0,0,M,Criminal Mischief Damage <$200,0,1,0,0
Male,30,African-American,2,6,0,0,8,F,arrest case no charge,1,6,8,0
Male,43,Hispanic,0,1,0,0,1,M,DUI Property Damage/Injury,1,1,1,1
Male,23,African-American,0,4,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,4,0,0
Male,52,Caucasian,0,1,0,0,1,F,Possession of Cocaine,0,1,1,0
Male,48,African-American,0,4,0,0,11,M,Resist/Obstruct W/O Violence,1,4,11,1
Female,51,African-American,0,2,0,0,3,M,Tampering With Physical Evidence,0,2,3,0
Male,30,Caucasian,0,2,0,0,1,M,arrest case no charge,1,2,1,1
Female,29,African-American,0,4,0,0,5,F,arrest case no charge,1,4,5,1
Female,44,African-American,0,1,0,0,0,F,Tampering With Physical Evidence,0,1,0,0
Male,34,African-American,0,6,0,0,12,F,Leaving the Scene of Accident,1,6,12,1
Female,25,Hispanic,0,4,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,4,0,0
Male,28,African-American,1,7,2,0,5,F,Aggrav Battery w/Deadly Weapon,1,7,5,1
Male,28,African-American,0,7,0,0,9,F,arrest case no charge,1,7,9,1
Male,37,Other,0,1,0,0,0,M,Viol Injunct Domestic Violence,1,1,0,0
Female,34,Caucasian,0,3,0,0,0,F,Grand Theft (Motor Vehicle),0,3,0,0
Male,23,African-American,0,7,2,1,3,M,Fail Register Vehicle,1,7,3,1
Male,71,Caucasian,0,1,0,0,3,M,Driving Under The Influence,0,1,3,0
Male,45,Caucasian,0,1,0,0,2,M,DUI Property Damage/Injury,0,1,2,0
Female,33,Native American,0,7,0,0,5,F,Use of Anti-Shoplifting Device,1,7,5,1
Male,29,African-American,0,1,0,0,0,M,Driving Under The Influence,0,1,0,0
Male,52,African-American,0,3,0,0,23,F,arrest case no charge,1,3,23,1
Male,26,Caucasian,0,5,0,0,1,F,arrest case no charge,0,5,1,0
Male,31,Hispanic,0,1,0,0,0,M,Battery,1,1,0,1
Male,36,Hispanic,0,2,0,0,5,F,Grand Theft in the 3rd Degree,0,2,5,0
Male,52,African-American,0,7,0,0,17,F,Possession of Cocaine,1,7,17,1
Male,42,Hispanic,0,1,0,0,1,F,Aggrav Battery w/Deadly Weapon,1,1,1,1
Male,21,African-American,0,5,0,0,0,M,Battery,0,5,0,0
Male,29,Caucasian,0,1,0,0,2,M,Fleeing or Eluding a LEO,0,1,2,0
Male,54,Caucasian,0,1,0,0,0,M,Driving Under The Influence,0,1,0,0
Male,58,Caucasian,0,2,0,0,12,F,Felony Petit Theft,1,2,12,1
Female,22,Caucasian,0,8,0,0,1,M,Battery,0,8,1,0
Male,27,Caucasian,0,2,0,0,0,F,Possession of Cocaine,1,2,0,1
Male,29,Caucasian,0,3,0,0,1,M,Battery,0,3,1,0
Female,25,Hispanic,0,6,1,2,14,F,Burglary Unoccupied Dwelling,0,6,14,0
Male,62,Other,0,1,0,0,0,M,Battery,0,1,0,0
Female,23,African-American,0,7,0,0,2,M,arrest case no charge,1,7,2,1
Male,22,Other,0,4,0,0,1,F,Grand Theft Firearm,1,4,1,1
Female,65,Caucasian,0,1,0,0,1,F,Aggravated Assault W/Dead Weap,0,1,1,0
Female,28,Caucasian,0,9,0,0,5,F,Possession of Cocaine,1,9,5,1
Male,31,African-American,0,6,3,4,15,F,Cruelty Toward Child,1,6,15,1
Male,31,Caucasian,0,1,0,0,0,F,Felony Battery (Dom Strang),0,1,0,0
Male,21,African-American,0,9,0,0,0,F,Aggravated Battery,0,9,0,0
Male,27,African-American,0,7,2,0,17,F,Driving While License Revoked,1,7,17,1
Male,33,Caucasian,0,2,0,0,1,F,Aggravated Assault W/dead Weap,0,2,1,0
Male,25,African-American,0,7,1,0,3,F,Pos Cannabis W/Intent Sel/Del,0,7,3,0
Male,39,Caucasian,0,1,0,0,1,F,Possession Of Anabolic Steroid,0,1,1,0
Male,29,African-American,0,9,0,0,8,M,Possess Cannabis/20 Grams Or Less,1,9,8,1
Male,27,African-American,0,10,0,0,15,F,Battery on Law Enforc Officer,1,10,15,1
Female,42,Caucasian,0,1,0,0,0,F,Child Abuse,0,1,0,0
Male,21,Caucasian,0,9,0,0,0,F,Tampering With Physical Evidence,0,9,0,0
Male,27,African-American,0,5,0,1,5,M,Susp Drivers Lic 1st Offense,1,5,5,1
Male,36,African-American,0,9,0,0,2,M,Battery,1,9,2,1
Female,24,African-American,0,4,0,0,0,F,Uttering a Forged Instrument,1,4,0,1
Female,67,Caucasian,0,1,0,0,0,M,DUI Property Damage/Injury,0,1,0,0
Male,29,Other,0,2,0,0,4,F,Throw Deadly Missile Into Veh,1,2,4,1
Female,27,African-American,0,6,0,0,2,F,Aggravated Battery,0,6,2,0
Male,39,African-American,0,4,0,0,3,F,arrest case no charge,1,4,3,1
Male,42,Caucasian,0,6,0,0,5,F,arrest case no charge,0,6,5,0
Male,41,Hispanic,0,1,0,0,1,M,Driving Under The Influence,0,1,1,0
Female,25,African-American,0,3,0,0,1,F,arrest case no charge,0,3,1,0
Male,40,Caucasian,0,8,0,0,8,F,Possession of Oxycodone,1,8,8,1
Male,37,African-American,0,4,0,0,4,M,Battery,1,4,4,1
Female,42,African-American,0,8,0,0,8,F,arrest case no charge,1,8,8,1
Female,27,African-American,0,6,0,0,12,M,Petit Theft,1,6,12,1
Male,26,African-American,0,9,0,0,8,F,"Poss3,4 Methylenedioxymethcath",1,9,8,1
Male,23,African-American,0,6,0,0,1,M,Unlaw LicTag/Sticker Attach,0,6,1,0
Male,32,Caucasian,0,5,0,0,8,M,Battery,1,5,8,1
Female,31,Caucasian,0,1,0,0,1,M,Battery,1,1,1,1
Male,20,Caucasian,0,5,0,0,1,F,Burglary Conveyance Unoccup,1,5,1,1
Male,26,Caucasian,0,7,0,0,4,F,"Deliver 3,4 Methylenediox",1,7,4,1
Male,51,Caucasian,0,1,0,0,2,M,Viol Injunct Domestic Violence,1,1,2,1
Male,67,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,27,African-American,0,7,0,0,10,F,Driving While License Revoked,0,7,10,0
Female,26,Caucasian,0,6,0,0,1,M,Battery,0,6,1,0
Male,55,African-American,0,5,0,0,3,M,arrest case no charge,1,5,3,1
Male,51,Caucasian,0,1,0,0,1,F,Grand Theft in the 3rd Degree,0,1,1,0
Male,31,Other,0,3,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0,3,0,0
Male,28,Caucasian,0,4,0,0,0,M,Driving Under The Influence,0,4,0,0
Female,51,Caucasian,0,1,0,0,0,M,Unlaw LicTag/Sticker Attach,0,1,0,0
Male,28,African-American,0,8,0,0,13,F,arrest case no charge,1,8,13,1
Male,22,African-American,0,7,0,0,0,F,Exhibition Weapon School Prop,1,7,0,1
Male,26,African-American,0,3,0,0,2,F,Pos Cannabis W/Intent Sel/Del,1,3,2,1
Female,27,African-American,0,3,1,0,1,F,Uttering a Forged Instrument,0,3,1,0
Male,32,African-American,0,4,0,0,5,M,arrest case no charge,0,4,5,0
Male,36,African-American,0,6,0,0,11,F,Possession of Cocaine,1,6,11,1
Male,27,African-American,0,6,0,0,4,M,Battery,0,6,4,0
Male,41,Caucasian,0,1,0,0,1,F,Aggrav Battery w/Deadly Weapon,1,1,1,1
Male,24,African-American,0,10,3,0,12,M,Battery,0,10,12,0
Male,61,African-American,0,3,0,0,11,F,Possession of Cocaine,0,3,11,0
Female,29,Caucasian,0,3,0,0,3,F,arrest case no charge,0,3,3,0
Male,34,Caucasian,0,4,0,0,11,F,Driving While License Revoked,0,4,11,0
Male,45,Caucasian,0,3,0,0,0,F,Possession Of Heroin,0,3,0,0
Male,21,Caucasian,0,10,2,1,3,F,Poss Contr Subst W/o Prescript,1,10,3,1
Male,28,African-American,0,8,0,0,20,F,Driving While License Revoked,1,8,20,1
Male,23,African-American,2,6,0,0,3,F,Carrying Concealed Firearm,0,6,3,0
Male,31,Caucasian,0,4,0,0,6,F,arrest case no charge,0,4,6,0
Male,59,Caucasian,0,2,0,0,0,M,Viol Injunct Domestic Violence,1,2,0,1
Male,40,African-American,0,4,0,0,8,M,Battery,1,4,8,1
Female,22,Caucasian,0,8,0,1,1,M,Viol Pretrial Release Dom Viol,0,8,1,0
Male,21,African-American,0,4,1,0,1,M,Burglary Unoccupied Dwelling,1,4,1,1
Male,24,African-American,1,6,0,1,1,F,arrest case no charge,1,6,1,1
Male,25,Caucasian,0,5,0,0,2,F,Possession of Cocaine,1,5,2,1
Female,25,African-American,0,5,0,0,1,F,Aggrav Battery w/Deadly Weapon,0,5,1,0
Male,47,African-American,0,5,0,0,3,M,Expired DL More Than 6 Months,1,5,3,1
Male,25,Hispanic,0,3,0,0,1,F,Purchase Of Cocaine,0,3,1,0
Male,21,African-American,0,5,0,0,5,M,Battery,1,5,5,1
Male,29,African-American,0,5,0,0,1,F,arrest case no charge,1,5,1,1
Male,40,Caucasian,0,5,0,0,4,F,Grand Theft in the 3rd Degree,1,5,4,1
Female,32,Hispanic,0,2,0,0,1,F,arrest case no charge,0,2,1,0
Male,39,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,22,Other,0,3,0,1,3,F,arrest case no charge,0,3,3,0
Female,30,African-American,0,5,0,0,0,M,Battery,1,5,0,1
Female,22,Caucasian,0,6,0,0,2,F,arrest case no charge,1,6,2,1
Male,25,Caucasian,0,9,0,0,0,M,Disorderly Intoxication,0,9,0,0
Female,21,Caucasian,0,5,0,0,0,M,Battery,1,5,0,1
Male,25,Caucasian,0,2,0,0,0,M,Battery,1,2,0,1
Male,54,Caucasian,0,3,0,0,1,F,,1,3,1,1
Male,27,African-American,0,10,0,0,5,M,Possess Cannabis/20 Grams Or Less,1,10,5,1
Male,45,Caucasian,0,1,0,0,4,M,arrest case no charge,1,1,4,1
Male,32,African-American,0,3,0,0,4,F,arrest case no charge,1,3,4,1
Male,22,African-American,0,10,0,0,0,M,Battery,1,10,0,1
Male,23,Other,0,8,0,0,6,F,Poss Pyrrolidinovalerophenone,1,8,6,1
Female,44,African-American,0,6,0,0,6,F,Possession of Cocaine,0,6,6,0
Male,59,Other,0,3,0,0,20,F,Felony Petit Theft,1,3,20,1
Male,28,African-American,0,3,0,0,0,M,,1,3,0,1
Male,23,African-American,0,4,0,0,0,F,Unauth Poss ID Card or DL,0,4,0,0
Male,46,Caucasian,0,1,0,0,0,F,Aggravated Assault,0,1,0,0
Male,33,Caucasian,0,4,0,0,2,F,Possession of Oxycodone,0,4,2,0
Male,30,Other,0,2,0,0,1,M,Battery,1,2,1,1
Female,40,Caucasian,0,1,0,0,3,F,Possession of Cocaine,1,1,3,1
Male,54,Caucasian,0,3,0,0,7,F,Possession of Cannabis,0,3,7,0
Male,21,Caucasian,0,7,0,0,0,M,Battery,0,7,0,0
Male,43,Caucasian,0,2,0,0,6,M,Assault,1,2,6,1
Male,22,African-American,0,5,0,0,3,F,Uttering a Forged Instrument,1,5,3,1
Male,22,African-American,0,10,0,0,0,M,Resist/Obstruct W/O Violence,0,10,0,0
Male,31,African-American,0,7,0,0,0,F,Driving While License Revoked,0,7,0,0
Male,32,African-American,0,8,0,0,6,F,Possession of Cocaine,1,8,6,1
Female,50,Caucasian,0,5,0,0,3,F,arrest case no charge,1,5,3,0
Male,27,Hispanic,0,2,0,0,4,F,False Imprisonment,1,2,4,1
Male,21,African-American,0,5,0,0,1,M,Battery,0,5,1,0
Male,23,Caucasian,0,6,0,0,0,M,Battery,0,6,0,0
Male,33,African-American,0,6,0,0,3,M,Resist Officer w/Violence,1,6,3,1
Male,64,African-American,0,2,0,0,0,M,Battery,0,2,0,0
Female,42,Other,0,1,0,0,0,F,Burglary Dwelling Assault/Batt,0,1,0,0
Male,20,African-American,0,4,0,1,0,F,Burglary Unoccupied Dwelling,0,4,0,0
Male,26,Caucasian,0,2,0,0,1,M,Battery,0,2,1,0
Male,30,African-American,0,10,1,1,18,F,Burglary Conveyance Unoccup,1,10,18,1
Male,23,Hispanic,0,2,0,0,0,M,Battery,1,2,0,1
Male,23,African-American,0,10,0,1,10,F,arrest case no charge,1,10,10,1
Male,60,African-American,0,6,0,0,13,F,Felony Petit Theft,1,6,13,1
Male,46,African-American,0,7,0,0,2,F,arrest case no charge,1,7,2,1
Female,29,African-American,0,4,0,0,0,F,Battery on Law Enforc Officer,0,4,0,0
Male,56,Caucasian,0,1,0,0,0,M,Driving Under The Influence,1,1,0,1
Female,45,African-American,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0,1,0,0
Male,26,African-American,0,3,0,0,4,F,Fleeing Or Attmp Eluding A Leo,1,3,4,1
Female,47,African-American,0,6,0,0,4,M,Battery,0,6,4,0
Female,29,African-American,0,7,1,0,7,F,Aggravated Assault W/dead Weap,1,7,7,1
Male,32,African-American,2,10,1,0,9,F,"Poss3,4 Methylenedioxymethcath",0,10,9,0
Male,27,Caucasian,0,3,0,0,2,F,Felony Batt(Great Bodily Harm),1,3,2,1
Male,23,Other,0,4,0,0,0,F,Deliver Cocaine,0,4,0,0
Male,29,African-American,0,9,0,0,10,F,Felony Battery (Dom Strang),1,9,10,1
Male,33,Hispanic,0,6,0,1,11,F,Tamper With Witness/Victim/CI,1,6,11,1
Male,22,African-American,0,6,0,0,1,F,Robbery Sudd Snatch No Weapon,1,6,1,1
Female,33,Hispanic,0,3,0,0,2,F,arrest case no charge,0,3,2,0
Female,28,African-American,0,2,0,0,1,F,Battery on Law Enforc Officer,0,2,1,0
Male,36,Caucasian,0,1,0,0,0,F,Unauth Poss ID Card or DL,0,1,0,0
Male,32,Hispanic,0,3,0,0,1,F,Grand Theft in the 3rd Degree,0,3,1,0
Male,24,African-American,0,6,0,0,0,F,Resist Officer w/Violence,0,6,0,0
Male,33,African-American,2,9,0,0,9,M,Assault,1,9,9,1
Male,46,African-American,0,6,0,0,2,M,arrest case no charge,0,6,2,0
Male,31,Caucasian,0,8,0,0,9,M,Battery,1,8,9,1
Male,49,Caucasian,0,8,0,0,3,F,Possession of Cocaine,1,8,3,1
Male,24,African-American,0,3,0,3,0,F,Poss Contr Subst W/o Prescript,1,3,0,1
Male,57,African-American,0,10,0,0,28,F,Possession of Cocaine,1,10,28,1
Male,36,African-American,1,10,2,0,14,F,Possession of Cocaine,1,10,14,1
Male,43,African-American,0,7,1,0,23,F,Deliver Cocaine 1000FT Park,0,7,23,0
Male,42,African-American,0,7,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,7,0,0
Male,32,Caucasian,0,10,0,0,4,F,"Deliver 3,4 Methylenediox",1,10,4,1
Male,26,Caucasian,0,4,0,0,1,F,arrest case no charge,0,4,1,0
Male,74,Caucasian,0,1,0,0,0,M,Lve/Scen/Acc/Veh/Prop/Damage,0,1,0,0
Male,24,African-American,0,6,0,1,3,F,Possession Burglary Tools,1,6,3,1
Female,24,Hispanic,0,3,0,0,1,M,Battery,0,3,1,0
Male,22,Other,0,3,0,1,0,F,Grand Theft in the 3rd Degree,0,3,0,0
Male,33,African-American,0,4,0,0,2,M,Driving License Suspended,0,4,2,0
Male,22,African-American,0,6,0,0,1,M,Battery,1,6,1,1
Male,50,Caucasian,0,2,0,0,4,M,Disorderly Intoxication,0,2,4,0
Female,28,Caucasian,0,6,0,0,7,F,arrest case no charge,1,6,7,1
Female,35,African-American,0,7,0,1,5,F,Aggrav Battery w/Deadly Weapon,1,7,5,1
Male,33,African-American,0,1,0,0,0,F,Failure To Return Hired Vehicle,1,1,0,1
Female,36,African-American,0,2,0,0,1,M,Battery,0,2,1,0
Male,28,African-American,0,2,0,0,2,F,arrest case no charge,1,2,2,1
Male,63,African-American,0,1,0,0,1,F,arrest case no charge,0,1,1,0
Male,24,African-American,0,6,0,0,11,F,arrest case no charge,1,6,11,1
Female,69,Caucasian,0,3,0,0,5,F,,0,3,5,0
Male,41,African-American,1,6,0,0,18,F,arrest case no charge,1,6,18,1
Male,44,Caucasian,0,1,0,0,1,M,Battery,0,1,1,0
Female,29,African-American,0,2,0,0,0,F,Robbery / No Weapon,0,2,0,0
Female,52,Caucasian,0,3,0,0,0,M,Battery,0,3,0,0
Male,23,African-American,0,10,0,0,1,F,Possession of Cocaine,1,10,1,1
Female,22,Hispanic,0,4,0,0,0,M,Battery,0,4,0,0
Male,26,Caucasian,0,4,0,0,0,F,Tampering With Physical Evidence,0,4,0,0
Male,24,African-American,0,6,0,0,0,M,Viol Injunct Domestic Violence,1,6,0,1
Male,45,African-American,0,2,0,0,4,M,Driving Under The Influence,0,2,4,0
Male,22,Hispanic,0,2,0,0,0,F,Grand Theft in the 3rd Degree,1,2,0,1
Male,24,African-American,0,4,0,0,4,F,Burglary Unoccupied Dwelling,1,4,4,1
Female,26,Hispanic,0,4,0,0,1,M,DUI - Enhanced,0,4,1,0
Male,47,African-American,0,1,0,0,0,M,Battery,0,1,0,0
Male,20,African-American,1,10,0,0,2,F,Felony Batt(Great Bodily Harm),1,10,2,1
Male,26,African-American,0,4,0,0,0,F,Uttering Forged Bills,0,4,0,0
Male,36,African-American,0,7,0,0,9,F,Possession of Cocaine,1,7,9,1
Male,33,Caucasian,0,3,0,0,2,M,DUI Property Damage/Injury,1,3,2,1
Male,52,Caucasian,0,1,0,0,1,M,Battery,0,1,1,0
Male,51,Caucasian,0,1,0,0,0,F,arrest case no charge,0,1,0,0
Male,20,Caucasian,0,8,0,3,1,F,Burglary Conveyance Unoccup,1,8,1,1
Male,47,African-American,0,1,0,0,7,F,Agg Battery Grt/Bod/Harm,1,1,7,1
Male,38,Caucasian,0,1,0,0,1,M,Reckless Driving,1,1,1,1
Male,67,Caucasian,0,3,0,0,1,F,Grand Theft in the 3rd Degree,0,3,1,0
Male,47,African-American,0,1,0,0,1,F,Battery on Law Enforc Officer,1,1,1,0
Male,66,Caucasian,0,1,0,0,0,M,Battery,0,1,0,0
Male,39,Caucasian,0,2,0,0,0,F,Grand Theft (Motor Vehicle),0,2,0,0
Female,49,Caucasian,0,3,0,0,2,M,Viol Injunct Domestic Violence,0,3,2,0
Female,45,African-American,0,7,0,0,9,M,Battery,1,7,9,0
Male,22,Asian,0,2,0,0,1,M,DUI Level 0.15 Or Minor In Veh,0,2,1,0
Female,46,Caucasian,0,7,0,0,7,F,Tampering With Physical Evidence,1,7,7,1
Male,29,African-American,0,6,0,0,15,F,Driving While License Revoked,1,6,15,1
Male,28,African-American,0,5,0,0,2,M,Possess Cannabis/20 Grams Or Less,1,5,2,1
Female,22,African-American,0,4,0,0,0,F,Grand Theft in the 3rd Degree,1,4,0,1
Male,20,African-American,1,5,0,1,1,F,arrest case no charge,1,5,1,1
Male,34,Caucasian,0,1,0,0,5,F,arrest case no charge,0,1,5,0
Male,34,Caucasian,0,5,0,0,13,F,Burglary Structure Unoccup,0,5,13,0
Male,22,African-American,0,4,1,0,8,F,Burglary Unoccupied Dwelling,1,4,8,1
Male,25,Caucasian,0,9,0,0,3,M,Driving License Suspended,1,9,3,1
Male,27,Caucasian,0,5,2,1,13,F,arrest case no charge,1,5,13,1
Male,34,African-American,0,6,0,0,1,F,arrest case no charge,0,6,1,0
Male,34,Caucasian,0,5,0,0,1,F,Possession of Cocaine,0,5,1,0
Male,54,African-American,0,4,0,0,10,F,Possession of Cocaine,1,4,10,1
Male,51,Other,0,1,0,0,0,F,Possession Of Methamphetamine,1,1,0,1
Female,36,Caucasian,0,3,0,0,5,F,arrest case no charge,1,3,5,1
Male,20,Asian,0,10,1,0,2,F,Grand Theft in the 3rd Degree,1,10,2,1
Male,30,African-American,1,5,0,2,8,F,Possession of Cocaine,1,5,8,1
Male,44,Hispanic,0,1,0,0,0,M,Battery,1,1,0,1
Female,23,African-American,0,4,0,0,1,F,Burglary Conveyance Unoccup,1,4,1,1
Male,40,Caucasian,0,1,0,0,0,F,Felony Battery (Dom Strang),0,1,0,0
Male,65,Hispanic,0,1,0,0,2,M,Criminal Mischief>$200<$1000,1,1,2,1
Female,22,African-American,0,6,0,0,1,F,Burglary Unoccupied Dwelling,0,6,1,0
Female,27,Caucasian,0,8,0,0,0,M,Battery,1,8,0,1
Male,23,Hispanic,0,5,0,0,2,F,Burglary Conveyance Armed,0,5,2,0
Male,25,African-American,0,6,0,0,3,F,Driving While License Revoked,1,6,3,1
Male,47,African-American,0,6,0,0,14,M,Battery,0,6,14,0
Female,27,African-American,0,6,0,1,3,F,Grand Theft in the 3rd Degree,1,6,3,1
Male,38,African-American,2,9,3,0,16,M,Battery,1,9,16,1
Male,27,African-American,0,1,0,0,0,M,Battery,1,1,0,1
Male,24,Hispanic,0,3,0,0,0,M,Battery,0,3,0,0
Male,30,Caucasian,0,8,0,0,4,F,Possession Of Heroin,1,8,4,1
Male,31,African-American,0,6,0,0,1,F,arrest case no charge,0,6,1,0
Male,33,African-American,0,7,0,0,4,M,Exposes Culpable Negligence,1,7,4,1
Female,29,African-American,0,3,0,0,2,F,Resist Officer w/Violence,1,3,2,1
Male,38,Other,0,2,0,0,0,M,Battery,0,2,0,0
Male,56,African-American,0,6,0,0,31,F,Possession of Cocaine,1,6,31,1
Male,26,African-American,0,2,0,0,0,F,Burglary Conveyance Assault/Bat,0,2,0,0
Female,28,African-American,0,8,0,0,5,F,Poss Anti-Shoplifting Device,0,8,5,0
Male,43,African-American,0,6,0,0,5,M,arrest case no charge,0,6,5,0
Male,29,African-American,0,2,0,0,2,F,Possession of Cannabis,1,2,2,1
Male,22,African-American,0,7,0,1,1,F,Grand Theft (Motor Vehicle),1,7,1,1
Male,74,Caucasian,0,1,0,0,2,F,arrest case no charge,0,1,2,0
Male,47,African-American,0,10,0,0,4,F,Possession of Cocaine,1,10,4,1
Female,42,Caucasian,0,8,0,0,4,F,Battery Emergency Care Provide,1,8,4,1
Female,43,Caucasian,0,1,0,0,0,M,Driving Under The Influence,0,1,0,0
Female,28,African-American,0,5,0,0,6,M,Unlaw LicTag/Sticker Attach,1,5,6,1
Female,24,African-American,0,4,0,0,0,F,Corrupt Public Servant,0,4,0,0
Male,26,Asian,0,3,0,0,2,F,arrest case no charge,1,3,2,1
Male,56,African-American,0,2,0,0,0,M,Battery,0,2,0,0
Male,47,Hispanic,0,6,0,0,3,M,Driving License Suspended,1,6,3,1
Male,49,Caucasian,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0,1,0,0
Female,36,Other,0,1,0,0,1,M,Battery,0,1,1,0
Male,36,Hispanic,1,10,0,0,20,F,arrest case no charge,1,10,20,1
